path,name,value
effect/fighter/elight/ef_elight.eff,ELIGHT_CHANGE_WIN3,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_ACTIVATE,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_BEAM,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_BEAM_OPEN,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_BEAM_CLOSE,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SLASH_R,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SLASH_L,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_START_FLASH,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_LENS_FLARE,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_LIGHT_START,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_LIGHT,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_SWORD_LIGHT_FLASH,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_AURA_LINE,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_AURA,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_HEAD_LIGHT,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_METEOR_LIGHT,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_METEOR,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_METEOR_HIT,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_METEOR_HIT2,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_FINISH_BEAM_LIGHT,256
effect/fighter/elight/ef_elight.eff,ELIGHT_FINAL_FINISH_BEAM,256
effect/fighter/falco/ef_falco.eff,FALCO_CYCLONE_TORNADO,512
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_BULLET_HI,256
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_BULLET_LW,256
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_BULLET_B,256
effect/fighter/falco/ef_falco.eff,FALCO_VISION_START,0
effect/fighter/falco/ef_falco.eff,FALCO_VISION_M,0
effect/fighter/falco/ef_falco.eff,FALCO_VISION_P,0
effect/fighter/falco/ef_falco.eff,FALCO_REF_FLASH,0
effect/fighter/falco/ef_falco.eff,FALCO_REF_START,256
effect/fighter/falco/ef_falco.eff,FALCO_REF_LOOP,256
effect/fighter/falco/ef_falco.eff,FALCO_REF_REF,256
effect/fighter/falco/ef_falco.eff,FALCO_FIREBIRD_START,0
effect/fighter/falco/ef_falco.eff,FALCO_FIREBIRD_HOLD,512
effect/fighter/falco/ef_falco.eff,FALCO_FIREBIRD,256
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_BULLET,256
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_SHOT,0
effect/fighter/falco/ef_falco.eff,FALCO_BLASTER_HIT,0
effect/fighter/falco/ef_falco.eff,FALCO_ARC,512
effect/fighter/falco/ef_falco.eff,FALCO_SMASH_ARC,512
effect/fighter/falco/ef_falco.eff,FALCO_SMASH_LINE,0
effect/fighter/falco/ef_falco.eff,FALCO_SMASH_ARC_B,0
effect/fighter/falco/ef_falco.eff,FALCO_SPIN_WIND,0
effect/fighter/falco/ef_falco.eff,FALCO_ENTRY,512
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_LOCK_ON,288
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_JET,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_JET_IMPACT,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_BEAM,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_BEAM_SHOT,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_EXPLOSION,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_WHITE,256
effect/fighter/falco/ef_falco.eff,FALCO_FINAL_WHITE_FLASH,256
effect/fighter/fox/ef_fox.eff,FOX_ILLUSION_START,0
effect/fighter/fox/ef_fox.eff,FOX_ILLUSION_M,16
effect/fighter/fox/ef_fox.eff,FOX_ILLUSION_P,0
effect/fighter/fox/ef_fox.eff,FOX_REF_FLASH,0
effect/fighter/fox/ef_fox.eff,FOX_REF_START,256
effect/fighter/fox/ef_fox.eff,FOX_REF_LOOP,256
effect/fighter/fox/ef_fox.eff,FOX_REF_REF,256
effect/fighter/fox/ef_fox.eff,FOX_FIREFOX_HOLD,512
effect/fighter/fox/ef_fox.eff,FOX_FIREFOX_START,0
effect/fighter/fox/ef_fox.eff,FOX_FIREFOX,256
effect/fighter/fox/ef_fox.eff,FOX_BLASTER_BULLET,272
effect/fighter/fox/ef_fox.eff,FOX_BLASTER_SHOT,0
effect/fighter/fox/ef_fox.eff,FOX_BLASTER_HIT,0
effect/fighter/fox/ef_fox.eff,FOX_SMASH_ARC,0
effect/fighter/fox/ef_fox.eff,FOX_ATTACK_100,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_01,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_02,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_03,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_04,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_05,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_06,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_07,0
effect/fighter/fox/ef_fox.eff,FOX_TAIL_ATTACK_08,0
effect/fighter/fox/ef_fox.eff,FOX_BLASTER_SPIN,256
effect/fighter/fox/ef_fox.eff,FOX_APPEAL_HI,256
effect/fighter/fox/ef_fox.eff,FOX_ENTRY,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_LOCK_ON,288
effect/fighter/fox/ef_fox.eff,FOX_FINAL_JET,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_JET_IMPACT,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_BEAM,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_BEAM_SHOT,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_EXPLOSION,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_WHITE,256
effect/fighter/fox/ef_fox.eff,FOX_FINAL_WHITE_FLASH,256
effect/fighter/gamewatch/ef_gamewatch.eff,GAMEWATCH_FINAL_BG,536871168
effect/fighter/gamewatch/ef_gamewatch.eff,GAMEWATCH_FINAL_START,256
effect/fighter/ganon/ef_ganon.eff,GANON_MAJINKEN,256
effect/fighter/ganon/ef_ganon.eff,GANON_MAJINKEN_HOLD,288
effect/fighter/ganon/ef_ganon.eff,GANON_MAJINKEN_FLASH,256
effect/fighter/ganon/ef_ganon.eff,GANON_MAJINKEN_START,256
effect/fighter/ganon/ef_ganon.eff,GANON_REKKIKYAKU,256
effect/fighter/ganon/ef_ganon.eff,GANON_ENGOKUA_FLASH,512
effect/fighter/ganon/ef_ganon.eff,GANON_ENGOKUA_CATCH,512
effect/fighter/ganon/ef_ganon.eff,GANON_ENGOKUA,288
effect/fighter/ganon/ef_ganon.eff,GANON_SWORD_TRACE,256
effect/fighter/ganon/ef_ganon.eff,GANON_ENTRY,256
effect/fighter/ganon/ef_ganon.eff,GANON_ENTRY_AURA,256
effect/fighter/ganon/ef_ganon.eff,GANON_APPEAL_AURA,0
effect/fighter/ganon/ef_ganon.eff,GANON_SWORD_FLARE,65536
effect/fighter/ganon/ef_ganon.eff,GANON_ATTACK_IMPACT,0
effect/fighter/ganon/ef_ganon.eff,GANON_RAIJIN,256
effect/fighter/ganon/ef_ganon.eff,GANON_RAIJIN_HOLD,512
effect/fighter/ganon/ef_ganon.eff,GANON_RAIJIN_BOMB,288
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_BG,536871168
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_SPARK,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_HAND_TRIFORCE,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_TRANSFORM,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_TRANSFORM_LIGHT,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_SWORD_FLARE,65792
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_CUT,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_EYE,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_ATTACK,256
effect/fighter/ganon/ef_ganon.eff,GANON_FINAL_TRANSFORM_END,256
effect/fighter/ganon/ef_ganon.eff,GANON_DOWN_SMOKE,256
effect/fighter/ganon/ef_ganon.eff,GANON_ATTACK_ELEC,0
effect/fighter/ganon/ef_ganon.eff,GANON_ATTACK_FIRE,0
effect/fighter/ganon/ef_ganon.eff,GANON_ATTACK_PURPLE,0
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_BELT_FIRE,524544
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_BELT_FIRE2,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_BELT_FIRE3,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_BELT_FIRE_APPEAL,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_MOUTH_FIRE,0
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_LARIAT,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_LARIAT_START,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_ROPE_AX,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_ROPE_AX_HIT,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_ROPE_LAUNCH,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_REVENGE_POSE,512
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_REVENGE_START,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_REVENGE_AURA,512
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_REVENGE_END,0
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_BELT,0
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_LINE_START,512
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_LINE,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_ARM,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_HAND,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_CHOP_ARC,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_THRUST,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_SMASH_ARC,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_SMASH_S4,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_SMASH_LINE,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_SMASH_LW_GROUND,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_AIR_N,512
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_THROW_HI,512
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_BG,536871168
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_START,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_GROUND,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_SYMBOL,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_ECHO,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_DASH,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_CHATCH,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_LINE,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_IMPACT,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_BELT,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_FALL,256
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_BOMB,288
effect/fighter/gaogaen/ef_gaogaen.eff,GAOGAEN_FINAL_WHITE,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_SWORD,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIZUSYURIKEN,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIZUSYURIKEN_S,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIZUSYURIKEN_TAIL,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIZUSYURIKEN_TAIL_S,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIZUSYURIKEN_HOLD,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_WARP_START,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_WARP_END,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_SHADOW,4194309
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_SHADOWFLASH,4194309
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_ARC,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_KAGEUCHI_LINE,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIGAWARI,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIGAWARI_SMOKE,288
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_MIGAWARI_APPEARANCE,288
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_PUMP,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_PUMP_HIT,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_PUMP_HIT2,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_PUMP_SPLASH,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_PUMP_LINE,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_WATER_IMPACT,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_WATER_IMPACT2,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_WATER_IMPACT_AIR,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_ATTACK100,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FOUNTAIN,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_SPLASH,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_ATTACK_HI,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_ATTACK_ARC,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_CATCH,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_CATCH_TURN,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_THROW_B,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_STREAM,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_ESCAPE,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_ESCAPE_LEAF,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_HIOUGI_HIT,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_HIOUGI_LINE,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_HIOUGI_FINISH,288
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SMOKE,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_A,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_B,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_C,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_D,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_E,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_F,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_G,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_H,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_I,0
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_J,256
effect/fighter/gekkouga/ef_gekkouga.eff,GEKKOUGA_FINAL_SHADOW_K,256
effect/fighter/ike/ef_ike.eff,IKE_SWORD,65808
effect/fighter/ike/ef_ike.eff,IKE_SWORD2,65808
effect/fighter/ike/ef_ike.eff,IKE_ATTACK_FLASH,512
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_HOLD,65792
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH2,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH3,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH_G,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH2_G,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_FLASH3_G,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_GROUND,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO,268435712
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_MIDDLE,268435712
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_MAX,268435712
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_ADD,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_ADD2,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_ADD3,256
effect/fighter/ike/ef_ike.eff,IKE_VOLCANO_ADD4,256
effect/fighter/ike/ef_ike.eff,IKE_IAIGIRI,256
effect/fighter/ike/ef_ike.eff,IKE_IAIGIRI_HOLD,65792
effect/fighter/ike/ef_ike.eff,IKE_IAIGIRI_ATTACK,256
effect/fighter/ike/ef_ike.eff,IKE_IAIGIRI_ATTACK_R,256
effect/fighter/ike/ef_ike.eff,IKE_COUNTER,256
effect/fighter/ike/ef_ike.eff,IKE_COUNTER_ATTACK,256
effect/fighter/ike/ef_ike.eff,IKE_ENTRY,256
effect/fighter/ike/ef_ike.eff,IKE_APPEAL_LW,0
effect/fighter/ike/ef_ike.eff,IKE_TENKU_START,512
effect/fighter/ike/ef_ike.eff,IKE_TENKU_SWORD,512
effect/fighter/ike/ef_ike.eff,IKE_TENKU_SWORD2,256
effect/fighter/ike/ef_ike.eff,IKE_TENKU_SWORD3,256
effect/fighter/ike/ef_ike.eff,IKE_TENKU_GROUND,256
effect/fighter/ike/ef_ike.eff,IKE_COUNTER_SUCCESS,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_BG,536871168
effect/fighter/ike/ef_ike.eff,IKE_FINAL_SWORD,65808
effect/fighter/ike/ef_ike.eff,IKE_FINAL_SWORD_FIRE,272
effect/fighter/ike/ef_ike.eff,IKE_FINAL_SWORD_LAST,272
effect/fighter/ike/ef_ike.eff,IKE_FINAL_SWORD_TENKU,272
effect/fighter/ike/ef_ike.eff,IKE_FINAL_HIT,512
effect/fighter/ike/ef_ike.eff,IKE_FINAL_HIT2,512
effect/fighter/ike/ef_ike.eff,IKE_FINAL_HIT3,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_HIT4,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_START,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_START2,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_FLASH,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_FALL,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_VOLCANO,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_VOLCANO_FLASH,256
effect/fighter/ike/ef_ike.eff,IKE_FINAL_VOLCANO_ADD,256
effect/fighter/inkling/ef_inkling.eff,INKLING_SQUID_CHANGE,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SQUID_SPLASH,5
effect/fighter/inkling/ef_inkling.eff,INKLING_RUN_SPLASH,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SQUID_SWIM,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SQUID_SWIM2,5
effect/fighter/inkling/ef_inkling.eff,INKLING_ATTACK_ARC,0
effect/fighter/inkling/ef_inkling.eff,INKLING_MUZZLE_SHOT,0
effect/fighter/inkling/ef_inkling.eff,INKLING_MUZZLE_SHOT2,512
effect/fighter/inkling/ef_inkling.eff,INKLING_MUZZLE_SHOT3,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SLOSHER_HOLD_SPLASH,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SLOSHER_SPLASH,256
effect/fighter/inkling/ef_inkling.eff,INKLING_SLOSHER_SPLASH2,256
effect/fighter/inkling/ef_inkling.eff,INKLING_SLOSHER_TRACE,0
effect/fighter/inkling/ef_inkling.eff,INKLING_BLASTER_BULLET,256
effect/fighter/inkling/ef_inkling.eff,INKLING_BLASTER_BULLET2,256
effect/fighter/inkling/ef_inkling.eff,INKLING_BLASTER_MUZZLE,0
effect/fighter/inkling/ef_inkling.eff,INKLING_PABLO_SPLASH,512
effect/fighter/inkling/ef_inkling.eff,INKLING_PABLO_SPLASH2,0
effect/fighter/inkling/ef_inkling.eff,INKLING_PABLO_SPLASH_S,0
effect/fighter/inkling/ef_inkling.eff,INKLING_PABLO_TRACE,512
effect/fighter/inkling/ef_inkling.eff,INKLING_PABLO_TRACE2,512
effect/fighter/inkling/ef_inkling.eff,INKLING_TANK_LAMP,256
effect/fighter/inkling/ef_inkling.eff,INKLING_GAUGE_UV,288
effect/fighter/inkling/ef_inkling.eff,INKLING_GAUGE_MAX,288
effect/fighter/inkling/ef_inkling.eff,INKLING_GAUGE_PUMP,544
effect/fighter/inkling/ef_inkling.eff,INKLING_GAUGE_MARKER,288
effect/fighter/inkling/ef_inkling.eff,INKLING_GAUGE_FLASH,544
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHOOTER_BULLET,256
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHOOTER_MUZZLE,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHOOTER_HIT,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHOOTER_RIPPLE,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHBOMB_SIGN,512
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHBOMB_EXPLOSION,256
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHBOMB_TRACE,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SPLASHBOMB_BOUNDSMOKE,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_RIPPLE_S,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_RIPPLE_L,5
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_DROP,261
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_JET,512
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_SPLASH,0
effect/fighter/inkling/ef_inkling.eff,INKLING_SUPERJUMP_LINE,0
effect/fighter/inkling/ef_inkling.eff,INKLING_ROLLER_SPLASH_WALK,0
effect/fighter/inkling/ef_inkling.eff,INKLING_ROLLER_SPLASH_RUN,0
effect/fighter/inkling/ef_inkling.eff,INKLING_ROLLER_SPLASH_AIR,0
effect/fighter/inkling/ef_inkling.eff,INKLING_ENTRY_DOME,256
effect/fighter/inkling/ef_inkling.eff,INKLING_DEATH,256
effect/fighter/inkling/ef_inkling.eff,INKLING_RESULT_ROLLER_SPLASH,0
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_INK_AURA,256
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_INK_LINEAURA,256
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_LASER,256
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_SPLASH,512
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_VANISH,256
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_BG_R,536871168
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_BG_L,536871168
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_BG_R2,536871168
effect/fighter/inkling/ef_inkling.eff,INKLING_FINAL_BG_L2,536871168
effect/fighter/jack/ef_jack.eff,JACK_ATTACK_ARC,0
effect/fighter/jack/ef_jack.eff,JACK_ATTACK_ARC2,0
effect/fighter/jack/ef_jack.eff,JACK_ATTACK_LINE2,0
effect/fighter/jack/ef_jack.eff,JACK_ATTACK_AIR_LINE,0
effect/fighter/jack/ef_jack.eff,JACK_SPIN_WIND,0
effect/fighter/jack/ef_jack.eff,JACK_SMASH_ARC,0
effect/fighter/jack/ef_jack.eff,JACK_SMASH_ARC2,0
effect/fighter/jack/ef_jack.eff,JACK_THROW_FLASH,0
effect/fighter/jack/ef_jack.eff,JACK_KNIFE,0
effect/fighter/jack/ef_jack.eff,JACK_KNIFE_FRONT,0
effect/fighter/jack/ef_jack.eff,JACK_KNIFE_FRONT2,0
effect/fighter/jack/ef_jack.eff,JACK_KNIFE_LINE,0
effect/fighter/jack/ef_jack.eff,JACK_KNIFE_SPIN,0
effect/fighter/jack/ef_jack.eff,JACK_GUN_MUZZLE,256
effect/fighter/jack/ef_jack.eff,JACK_GUN_HIT,268698112
effect/fighter/jack/ef_jack.eff,JACK_GUN_HIT_SHOCKWAVE,268697600
effect/fighter/jack/ef_jack.eff,JACK_GUN_HIT2,512
effect/fighter/jack/ef_jack.eff,JACK_GUNSPECIAL_MUZZLE,256
effect/fighter/jack/ef_jack.eff,JACK_EIHA_BULLET,256
effect/fighter/jack/ef_jack.eff,JACK_EIHA,256
effect/fighter/jack/ef_jack.eff,JACK_EIHA_FINGER,512
effect/fighter/jack/ef_jack.eff,JACK_EIHA_END,0
effect/fighter/jack/ef_jack.eff,JACK_EIHA_GROUND,0
effect/fighter/jack/ef_jack.eff,JACK_MAGIC_AURA,512
effect/fighter/jack/ef_jack.eff,JACK_EIHAON,256
effect/fighter/jack/ef_jack.eff,JACK_EIHAON_BULLET,256
effect/fighter/jack/ef_jack.eff,JACK_COUNTER_MASK_FIRE,512
effect/fighter/jack/ef_jack.eff,JACK_COUNTER_MASK_FIRE2,512
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_AURA,512
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_AURA2,512
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_APPEAR,256
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_APPEAR2,256
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_APPEAR_FACE,512
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_ATTACK_ARC,0
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_ATTACK_ARC2,0
effect/fighter/jack/ef_jack.eff,JACK_DOYLE_ATTACK_ARC3,0
